source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,bp_rp
2319730292044785792,1.5958000010620748,-31.326290871084208,2.5484399095274237,0.13281879679586361,-18.96264711567229,0.167174026763399,-13.509745437667348,0.14397632765643092,17.189966,2.1979504
2319692457677363200,2.201969834946234,-31.458955792618273,2.473560378320413,0.6207681461091621,30.59371669753503,0.6056673410736735,1.9163289176343945,0.6610553373212594,19.602499,2.3886414
2319781178817622400,2.7821838450525136,-31.208134699101777,1.2074129461564962,0.19064601828422553,21.82918812810071,0.2991712448662305,-20.409705975999376,0.2674069293724905,18.075127,2.085207
2319776437173728768,2.8155555795229237,-31.330196630872713,2.8566461965680756,0.517052851289731,-17.92028625605814,0.7554490414613445,-8.805673482524462,0.6853914343988763,19.701872,2.9445095
2319819176392451200,3.0952491762855088,-30.793859346773225,1.6819210398548021,0.2858070461151091,27.34941413683575,0.393039680560154,-0.8552591663261728,0.4454299757762986,18.946102,2.4147472
2319781110098145920,2.786212046154962,-31.229892719189095,2.8271390781023396,0.14403757486968885,-1.2923620317954945,0.22949988545328676,-24.430493161707822,0.20047573701567492,17.658735,2.4408264
2319798427406279040,2.5529714676408926,-31.075733549422285,3.8238704971551045,0.15720099252614886,37.870487195124106,0.23749729853450846,11.744970519231856,0.24246050992737295,17.210842,
2319777467965879424,2.7402320305365397,-31.296404337295023,1.6461109905845108,0.07797353143597836,4.450201464282982,0.12104568452566605,-1.7614502588998537,0.11482777570514208,16.624445,1.8140259
2319798255607587328,2.5638185776543696,-31.071432146060392,2.26433071344588,0.14690609180418612,20.091985692062757,0.2212899533175773,-13.893627282993869,0.2395720154189672,17.616938,2.3411694
2319795472468780160,2.6530075419538144,-31.08437243512166,2.877454742679429,0.1601544608221265,52.04562288655104,0.2373239046049836,0.2490658518251058,0.25498412057508446,17.582808,2.713234
2320011389064518400,3.6749240368204013,-30.67074118850218,1.8837202989688873,0.10968712570481509,43.12069125708447,0.14111807608324878,15.910505671330792,0.14329518142031383,16.99545,2.2823792
2319697817796626944,2.5081899399665812,-31.283510847735222,2.275868552564328,0.5544110710940001,50.42526692973796,0.7822629429109524,13.234258789535554,0.8109883908570273,19.656559,2.4637089
2319670192566701568,2.0844651274270825,-31.438701672326967,1.8286590995721712,0.0642582630895438,18.48111494462396,0.061539316929283314,-7.7267558381137125,0.0675262037009541,12.880725,0.8207941
2319780938299453440,2.7255995161943223,-31.215562154308703,6.836497102226578,0.036978033769321635,80.32421845160754,0.07036141922241561,-59.903055699780985,0.05546473217596467,10.017643,0.7878914
2319776334094513920,2.8089126372905424,-31.34446041839648,1.4617553279219395,0.025566881350836308,-4.919676682362435,0.046051554610709304,-9.305315190853333,0.03462129864136081,13.99835,0.8672066
2319763552271572736,1.9178381147637764,-31.038511604297707,1.046551252527883,0.05551624853893828,20.4485700321549,0.07361585260020237,-8.95917597463632,0.07977431266528545,15.727983,1.0118666
2319765029740322176,1.934683601388274,-31.021703206716623,1.7687717714197335,0.05162157506311521,-2.648937666481685,0.06341344100608702,-21.33250419745378,0.06721509118567785,15.370868,1.2146883
2320011251625564544,3.5953778317966414,-30.62799907263659,1.1931281017743327,0.05419790273669683,13.270676038110633,0.0771961325016727,-26.711550345880248,0.0628887173381675,15.811981,1.0707045
2319696791299959808,2.276203248356816,-31.228592602838827,3.0919005015991368,0.06997411327551888,15.437814667975232,0.11937183878025347,-17.950863843530538,0.10009903300813128,16.353247,1.9287481
2319664763728190336,2.207402904426543,-31.568077496524154,2.394114642054828,0.5364955879067779,-12.576673756746633,0.6266290342620496,-35.58247559333423,0.5997651528075557,19.498352,2.5963612
2319837421413648000,2.969646642987882,-30.550977475197374,2.5598848672092642,0.4649127651080633,4.6134992326607085,0.5719168836806331,-4.338900212746121,0.5466817821895014,19.317322,2.5696754
2319846977716590848,2.523104674314297,-30.976943864832016,2.738370481069668,0.07513304043554526,-25.09842953092261,0.1480711091390183,-14.844925150292902,0.11252372756886664,16.395168,2.182129
2319762761997588864,2.008271119186024,-30.966100521970542,1.0594542105081124,0.05051598657088178,14.204190302206323,0.06608594915465377,-16.061631265112283,0.07331881577751065,15.502957,0.98230267
2319689713193828736,2.285191941288297,-31.465503260914833,1.9050150381561972,0.28557954784517536,1.8466713896036955,0.2978021244319371,-8.431149113483396,0.3159983384737339,18.479717,2.5095901
2319757298799217536,2.3240912787201053,-30.924783655428346,2.062006199979902,0.0742866344221608,-7.983321119510317,0.13371695582411722,-3.8399405056574403,0.09075289255583971,16.560135,2.002593
2319740703044869376,1.7587306916492995,-31.06485853416239,1.4616709157232841,0.07461944238843345,6.106049019748016,0.11813856165190405,8.713470647322282,0.08996473527925757,16.611565,1.5806198
2319675831859530752,2.419918392781579,-31.55617937172153,1.0228792175943222,0.045823835800778805,2.811147733152448,0.045963449504436274,6.766696761484509,0.04331047404018777,14.503497,0.7789326
2319822582302443648,3.401647410580382,-30.722659142924073,1.3067299954732057,0.05578659925642004,10.663278945950264,0.061714034731295685,-19.57980416608111,0.055317639095882,12.682883,0.7499685
2319772107846423552,2.020376991478745,-30.88696885521601,4.07348075681034,0.03980227739588431,24.571705314446884,0.05820221972270202,-34.96086779627242,0.057172118944109146,14.823748,1.8331127
2319911299146046720,2.8680860347679467,-30.186168944544807,2.563132177922006,0.7106864291588779,6.8108861672028596,0.8520464311289869,-12.331495420986991,0.8196599014231988,19.870577,2.141096
2319832130013861120,3.04413181449637,-30.716320364327323,1.382225689534584,0.3325672575269546,14.106172883905762,0.3192229087243621,-8.376831747170408,0.41772520037609634,18.589565,2.5584164
2319823887972500992,3.4426370815446905,-30.66893122400874,1.1729106184474927,0.2758164356431187,-15.356133400617667,0.3312088959753032,-15.625486685322652,0.3223014220378494,18.652508,2.3425636
2319904427199181056,2.582622167417202,-30.352667076414246,1.0474437805856098,0.0512237176887236,-1.2172107128486036,0.07333696526718185,-14.772582252573205,0.1041303935315355,15.392311,0.86598206
2319823475655640704,3.4244186766926634,-30.688343688759332,2.258206909868295,0.044263162863412864,3.8658270320348516,0.05773165841986476,10.623858796998533,0.04661526114080289,11.397307,0.6755276
2319689335236706816,2.2752099112951627,-31.476077914075873,3.8180908389286525,0.06206299036024411,11.34432400451271,0.07577782222472186,22.971235965112562,0.08173355621646758,15.70368,1.9613008
2319862027282014592,2.6627934417659898,-30.633874379921167,1.679142232059946,0.30434539609630096,23.132180530504957,0.20551746069587623,-8.722195645725535,0.2831709414717008,17.468893,1.8260365
2319671949209096704,2.3973099423298208,-31.635590755665362,1.9344879751610977,0.1484457968320866,27.78384318268772,0.1627865173612719,-17.86690053839707,0.14728438103692595,17.245317,2.1895275
2319737675093414784,1.6416645912496104,-31.227308527996378,7.902389282261146,0.19359632583370767,73.4320005595145,0.24691908604698476,-30.960719942072473,0.24976583058568444,17.362724,3.239315
2319823613094593792,3.378741889637432,-30.69163300545724,2.1065791668053304,0.055745687115878566,1.2160635139594618,0.0611769981955263,-18.054882774972953,0.058225977675514975,15.33821,1.3802938
2319827495745028096,3.3555115072795383,-30.60589226559869,1.8921628580641916,0.02927854015807842,-1.5829902039341253,0.04086052165996397,-8.901199300505915,0.031644475935014495,13.44723,0.8414879
2319862164720967808,2.6120219859589358,-30.630145022563266,1.8428374906658513,0.06957986792487172,4.246093932423985,0.06961232109273013,12.41467811599966,0.07502879974736247,15.382745,1.2133818
2319842231777022080,3.0992194485995768,-30.54124524085769,2.292543802246195,0.29872350473513815,27.272815002193248,0.44925204419636167,-9.19773718699628,0.45640199682234384,18.621946,2.2659855
2319768534433635456,2.075201446708418,-30.95015588229202,1.4915109029537492,0.08111358810610578,22.80040043276008,0.0941461619228703,-10.350771334778326,0.12654403919556537,16.18486,1.6208744
2319766782086976128,1.9271469459173642,-30.918095153196745,1.1040250651528516,0.10068840469741984,-11.302833930816425,0.13910626800137593,-7.180207880287881,0.152294842250637,17.040228,1.637392
2319857904113411840,2.720837242282843,-30.696694855176855,1.1948601949038056,0.04597014842850537,18.725171697537615,0.06427115617083035,-2.1024444807704876,0.06244351670486209,15.305272,1.1444626
2319857319997858944,2.6295901126066954,-30.716495106001872,4.4404570630501805,0.07051309499033177,19.001030101073486,0.11066207114722662,2.9731239784376493,0.09849660006985628,15.631808,2.1930895
2319832134308827520,3.0377122190728154,-30.717629277058553,3.514944508368377,0.9248019436671573,-11.605773445063951,0.9071431924607958,-4.438006822403986,1.2748342871521663,20.20914,2.6881466
2319815225022519552,3.2861609620457766,-30.82919597315529,1.827962744679113,0.2604445888453325,22.96897057760764,0.3299636951719451,-7.346469782694777,0.4025563335767846,18.684689,2.46204
2320009396199690496,3.5719503323775825,-30.74538070819636,1.4019015539730644,0.2712247322244194,33.771836139158665,0.27441824896802725,6.369801279612121,0.2877796428351693,18.33438,2.1831913
